299.997071	299.997071	299.997071	299.997071	299.997071	299.99707	299.99704	299.996478	299.987304	199.993943	199.984787	199.984226	199.984196	199.984195	199.984195	199.984195	199.984195	199.984195
299.997325	299.997325	299.997325	299.997325	299.997325	299.997324	299.997293	299.996732	299.987754	199.995151	199.986191	199.985629	199.985598	199.985597	199.985597	199.985597	199.985597	199.985597
299.997558	299.997558	299.997558	299.997558	299.997558	299.997556	299.997525	299.996965	299.988174	199.99623	199.987457	199.986897	199.986865	199.986864	199.986864	199.986864	199.986864	199.986864
299.99777	299.99777	299.99777	299.99777	299.99777	299.997769	299.997736	299.997179	299.988565	199.9972	199.988604	199.988047	199.988014	199.988013	199.988013	199.988013	199.988013	199.988013
299.997964	299.997964	299.997964	299.997964	299.997964	299.997962	299.997928	299.997376	299.988929	199.998075	199.989646	199.989094	199.98906	199.989059	199.989058	199.989058	199.989058	199.989058
299.998141	299.998141	299.998141	299.998141	299.99814	299.998139	299.998104	299.997557	299.989268	199.998866	199.990594	199.990047	199.990013	199.990011	199.990011	199.990011	199.990011	199.990011
299.998302	299.998302	299.998302	299.998302	299.998302	299.9983	299.998265	299.997724	299.989582	199.999583	199.991458	199.990917	199.990882	199.99088	199.99088	199.99088	199.99088	199.99088
299.99845	299.99845	299.99845	299.99845	299.99845	299.998448	299.998412	299.997878	299.989873	200.000232	199.992245	199.991711	199.991675	199.991673	199.991673	199.991673	199.991673	199.991673
299.998584	299.998584	299.998584	299.998584	299.998584	299.998582	299.998546	299.998019	299.990142	200.000821	199.992961	199.992435	199.992398	199.992397	199.992397	199.992397	199.992397	199.992397
299.998707	299.998707	299.998707	299.998707	299.998707	299.998705	299.998669	299.99815	299.990392	200.001355	199.993615	199.993096	199.993059	199.993057	199.993057	199.993057	199.993057	199.993057
299.99882	299.99882	299.99882	299.99882	299.998819	299.998818	299.99878	299.99827	299.990622	200.00184	199.99421	199.9937	199.993663	199.993661	199.993661	199.993661	199.993661	199.993661
299.998922	299.998922	299.998922	299.998922	299.998922	299.99892	299.998883	299.998381	299.990835	200.002281	199.994752	199.994251	199.994213	199.994211	199.994211	199.994211	199.994211	199.994211
299.999016	299.999016	299.999016	299.999016	299.999016	299.999014	299.998976	299.998483	299.991031	200.002681	199.995246	199.994754	199.994716	199.994714	199.994714	199.994714	199.994714	199.994714
299.999101	299.999101	299.999101	299.999101	299.999101	299.999099	299.999061	299.998578	299.991212	200.003045	199.995697	199.995214	199.995176	199.995174	199.995173	199.995173	199.995173	199.995173
299.999179	299.999179	299.999179	299.999179	299.999179	299.999177	299.999139	299.998665	299.991379	200.003375	199.996107	199.995633	199.995595	199.995593	199.995593	199.995593	199.995593	199.995593
299.999251	299.999251	299.999251	299.999251	299.999251	299.999248	299.99921	299.998745	299.991533	200.003676	199.996481	199.996016	199.995978	199.995976	199.995976	199.995976	199.995976	199.995976
299.999316	299.999316	299.999316	299.999316	299.999316	299.999313	299.999275	299.998819	299.991674	200.003949	199.996821	199.996366	199.996328	199.996325	199.996325	199.996325	199.996325	199.996325
299.999375	299.999375	299.999375	299.999375	299.999375	299.999373	299.999335	299.998888	299.991804	200.004198	199.997132	199.996685	199.996647	199.996645	199.996645	199.996645	199.996645	199.996645
299.999429	299.999429	299.999429	299.999429	299.999429	299.999427	299.999389	299.998951	299.991924	200.004424	199.997415	199.996976	199.996939	199.996936	199.996936	199.996936	199.996936	199.996936
299.999479	299.999479	299.999479	299.999479	299.999479	299.999476	299.999439	299.999009	299.992034	200.00463	199.997672	199.997242	199.997205	199.997202	199.997202	199.997202	199.997202	199.997202
299.999524	299.999524	299.999524	299.999524	299.999524	299.999522	299.999485	299.999062	299.992135	200.004817	199.997907	199.997485	199.997448	199.997445	199.997445	199.997445	199.997445	199.997445
299.999566	299.999566	299.999566	299.999566	299.999565	299.999563	299.999526	299.999112	299.992228	200.004987	199.998121	199.997707	199.99767	199.997667	199.997667	199.997667	199.997667	199.997667
299.999603	299.999603	299.999603	299.999603	299.999603	299.999601	299.999564	299.999157	299.992313	200.005142	199.998316	199.997909	199.997873	199.99787	199.99787	199.99787	199.99787	199.99787
299.999638	299.999638	299.999638	299.999638	299.999638	299.999635	299.999599	299.999199	299.992392	200.005283	199.998493	199.998094	199.998058	199.998055	199.998055	199.998055	199.998055	199.998055
299.999669	299.999669	299.999669	299.999669	299.999669	299.999667	299.999631	299.999238	299.992463	200.005412	199.998655	199.998262	199.998227	199.998224	199.998224	199.998224	199.998224	199.998224
299.999698	299.999698	299.999698	299.999698	299.999698	299.999695	299.99966	299.999273	299.992529	200.005529	199.998803	199.998416	199.998381	199.998378	199.998378	199.998378	199.998378	199.998378
299.999724	299.999724	299.999724	299.999724	299.999724	299.999721	299.999687	299.999306	299.99259	200.005635	199.998937	199.998557	199.998522	199.998519	199.998519	199.998519	199.998519	199.998519
299.999748	299.999748	299.999748	299.999748	299.999748	299.999745	299.999711	299.999336	299.992646	200.005732	199.999059	199.998685	199.998651	199.998648	199.998648	199.998648	199.998648	199.998648
299.99977	299.99977	299.99977	299.99977	299.99977	299.999767	299.999733	299.999364	299.992697	200.005821	199.999171	199.998802	199.998768	199.998765	199.998765	199.998765	199.998765	199.998765
