33	277.98665	270.81929	258.88204	245.75221	228.07466	219.52907
34	277.79933	270.41738	258.33504	245.16438	227.55152	219.08149
35	277.61203	270.03314	257.81654	244.58616	227.04913	218.67199
36	277.41774	269.63901	257.2966	243.99829	226.53564	218.20361
37	277.22323	269.24464	256.77677	243.43099	226.04228	217.81388
38	277.02884	268.84391	256.23987	242.83394	225.54186	217.33836
39	276.83065	268.43898	255.71173	242.25437	225.0405	216.82952
40	276.63247	268.04492	255.19577	241.67725	224.55595	216.44153
41	276.41395	267.65166	254.69165	241.11131	224.07157	215.99189
42	276.18839	267.24991	254.17809	240.52501	223.55129	215.59059
43	275.96286	266.85025	253.6658	239.94726	223.03657	215.19612
44	275.72192	266.44913	253.15184	239.35956	222.5226	214.80257
45	275.48888	266.06791	252.64864	238.78125	222.03471	214.43121
46	275.25585	265.68302	252.16328	238.20431	221.52667	213.97146
47	275.0228	265.29811	251.66999	237.63838	221.03758	213.56479
48	274.78976	264.91724	251.20202	237.09625	220.56065	213.17874
49	274.55873	264.55068	250.74637	236.54387	220.06271	212.78192
50	274.32868	264.17572	250.29586	236.0152	219.594	212.40515
51	274.08798	263.79706	249.85277	235.4775	219.11475	212.07097
52	273.84932	263.42046	249.40968	234.94934	218.64506	211.65344
53	273.61066	263.04385	248.97758	234.44422	218.18741	211.27877
54	273.37201	262.68088	248.5591	233.94099	217.74674	210.92397
55	273.13101	262.32896	248.15678	233.45125	217.29666	210.54903
56	272.88225	261.96717	247.734	232.95166	216.85654	210.21935
57	272.63161	261.60365	247.29713	232.43924	216.42359	209.81223
58	272.38142	261.24072	246.88183	231.93779	215.98003	209.31795
59	272.12652	260.87777	246.46652	231.44574	215.54588	208.97649
60	271.87163	260.52531	246.06328	230.95638	215.11283	208.63504
61	271.63663	260.17273	245.65096	230.49444	214.72331	208.32063
62	271.39483	259.8323	245.24825	230.02314	214.32691	208.03136
63	271.14121	259.46681	244.82555	229.54421	213.92853	207.7645
64	270.90378	259.1175	244.40284	229.07371	213.54397	207.37608
65	270.66636	258.76821	243.99466	228.5973	213.13897	207.02571
66	270.42893	258.42267	243.58239	228.13308	212.75402	206.67534
67	270.19151	258.06617	243.15788	227.66758	212.36907	206.39718
68	269.97174	257.74753	242.7473	227.20826	211.97231	205.96049
69	269.72272	257.4074	242.33516	226.73973	211.6044	205.57635
70	269.49388	257.08621	241.95066	226.30838	211.21855	205.24599
71	269.25695	256.76756	241.54765	225.8545	210.84244	204.92937
72	269.02283	256.44405	241.13714	225.39799	210.46633	204.61275
73	268.78872	256.12883	240.75232	224.96278	210.09411	204.35852
74	268.5546	255.81483	240.36874	224.52903	209.72335	203.97118
75	268.32048	255.4968	239.97615	224.09051	209.34872	203.64848
76	268.08817	255.18059	239.58322	223.66315	208.98435	203.34315
77	267.87643	254.88494	239.19052	223.23602	208.6307	203.04854
78	267.64562	254.57427	238.79012	222.79799	208.28164	202.7577
79	267.41977	254.25787	238.37904	222.36014	207.93278	202.46685
80	267.18002	253.95082	237.98726	221.93228	207.58395	202.17179
81	266.94837	253.64455	237.59771	221.51705	207.24631	201.91682
82	266.7287	253.3383	237.20841	221.10208	206.90867	201.61323
83	266.49699	253.03204	236.83138	220.69937	206.57015	201.357
84	266.2782	252.71925	236.43491	220.29951	206.24432	201.11061
85	266.0523	252.41674	236.05478	219.90803	205.9291	200.86541
86	265.81451	252.10459	235.66702	219.50801	205.63107	200.63609
87	265.57974	251.80755	235.31198	219.12154	205.32599	200.40675
88	265.34497	251.5105	234.94198	218.72012	205.0209	200.17742
89	265.11019	251.21346	234.57197	218.31871	204.71583	199.88466
90	264.87542	250.91643	234.20734	217.93788	204.42597	199.70683
91	264.6635	250.62177	233.83436	217.53943	204.12922	199.33851
92	264.41872	250.31162	233.50213	217.19286	203.85323	199.06139
93	264.17948	250.02011	233.1523	216.83319	203.59192	198.80412
94	263.95484	249.72157	232.81315	216.47352	203.32162	198.53789
95	263.74425	249.43707	232.47399	216.11385	203.03924	198.25957
96	263.53366	249.15257	232.12561	215.73149	202.73501	197.99031
97	263.32307	248.86807	231.78536	215.38705	202.46055	197.85068
98	263.11248	248.58419	231.45766	215.03688	202.16845	197.55515
99	262.9019	248.28933	231.10103	214.67544	201.88303	197.33387
100	262.68861	248.01199	230.76459	214.31399	201.5976	197.11259
101	262.46307	247.704	230.40979	213.95256	201.31218	196.89132
102	262.26839	247.42688	230.08264	213.61876	201.00223	196.64553
103	262.0519	247.12794	229.73793	213.27996	200.7316	196.42651
104	261.81541	246.82899	229.40148	212.93025	200.42375	196.11186
105	261.58699	246.51729	229.04133	212.57816	200.13603	195.77988
106	261.35955	246.22435	228.69995	212.23065	199.85287	195.55215
107	261.11518	245.91231	228.33947	211.88313	199.56972	195.30181
108	260.87113	245.61873	228.00912	211.5476	199.28656	195.05147
109	260.62812	245.32619	227.66823	211.20154	199.0034	194.80113
110	260.37455	245.0231	227.34777	210.88222	198.72657	194.55078
111	260.13613	244.73514	227.03878	210.57671	198.48301	194.33139
112	259.89771	244.45103	226.73363	210.2717	198.20085	194.029
113	259.65929	244.15618	226.41773	209.97341	197.95254	193.74947
114	259.41139	243.87061	226.11113	209.67512	197.71112	193.57385
115	259.15399	243.58073	225.78396	209.36058	197.46968	193.3696
116	258.90305	243.28778	225.49609	209.08535	197.22825	193.16535
117	258.6378	242.9937	225.17018	208.77206	196.98682	192.9611
118	258.37241	242.69948	224.87682	208.47706	196.73111	192.75684
119	258.11192	242.40371	224.57701	208.2319	196.52524	192.5526
120	257.85145	242.10778	224.27703	207.96102	196.29366	192.34834
121	257.59096	241.82261	223.98782	207.70229	196.07423	192.14409
122	257.33251	241.53869	223.69985	207.44356	195.85553	191.94058
123	257.0741	241.25477	223.4137	207.18665	195.65566	191.7559
124	256.83283	240.9771	223.12521	206.92739	195.45829	191.67476
125	256.56253	240.67888	222.85805	206.68947	195.25781	191.59525
126	256.32207	240.42331	222.59019	206.43801	195.05732	191.42964
127	256.06646	240.15282	222.32253	206.18436	194.85465	191.1942
128	255.81084	239.88226	222.05481	205.92946	194.65074	190.95876
129	255.55524	239.61674	221.79212	205.6852	194.45745	190.72332
130	255.29963	239.3512	221.52943	205.43034	194.25356	190.48789
131	255.06341	239.08567	221.25887	205.1676	194.04968	190.25245
132	254.80442	238.80541	220.99881	204.91537	193.84579	190.10199
133	254.57438	238.55505	220.74035	204.66474	193.6419	190.0027
134	254.33227	238.29294	220.48737	204.40274	193.43802	189.79104
135	254.0983	238.02006	220.21547	204.14074	193.24672	189.59499
136	253.86433	237.74469	219.9411	203.88938	193.05819	189.39103
137	253.63036	237.47334	219.67074	203.62851	192.84838	189.17532
138	253.39639	237.20198	219.40037	203.35568	192.63331	188.96631
139	253.16242	236.93061	219.12615	203.09109	192.43034	188.75729
140	252.93806	236.66888	218.85447	202.82904	192.22736	188.54829
141	252.70532	236.39875	218.56131	202.54551	192.02439	188.40949
142	252.47973	236.13641	218.28057	202.27632	191.82142	188.25726
143	252.26018	235.86854	217.99775	202.00714	191.61844	188.04904
144	252.05266	235.62194	217.7362	201.73796	191.41546	187.8902
145	251.83747	235.36176	217.46106	201.45784	191.20156	187.73137
146	251.6223	235.10156	217.17264	201.1834	191.00659	187.57253
147	251.40713	234.84138	216.91302	200.92952	190.80341	187.41369
148	251.18593	234.57518	216.6356	200.67237	190.61838	187.25849
149	250.97418	234.31842	216.37257	200.42962	190.41191	187.08184
150	250.75304	234.05545	216.11273	200.18686	190.22421	186.92397
151	250.53564	233.80806	215.86473	199.9441	190.04194	186.77154
152	250.31822	233.5407	215.59676	199.70134	189.85969	186.61911
153	250.10082	233.27775	215.3332	199.45857	189.67743	186.43369
154	249.89134	233.0148	215.09753	199.2437	189.49517	186.24819
155	249.68326	232.75185	214.83365	199.03002	189.34231	186.10595
156	249.47979	232.50417	214.58764	198.82763	189.18288	185.95415
157	249.25421	232.23874	214.34178	198.62453	189.02257	185.80235
158	249.04787	231.99601	214.09938	198.42523	188.86608	185.65057
159	248.83012	231.73239	213.84749	198.22595	188.7096	185.49877
160	248.61239	231.49988	213.62671	198.02666	188.55311	185.34697
161	248.39465	231.25738	213.39594	197.82736	188.39663	185.19518
162	248.17691	231.01488	213.16517	197.62807	188.23502	185.03827
163	247.95918	230.77239	212.93982	197.43421	188.08659	184.89452
164	247.74143	230.52989	212.72294	197.24881	187.92897	184.74161
165	247.53658	230.30028	212.50722	197.06456	187.78638	184.6037
166	247.34645	230.08286	212.28143	196.87025	187.64377	184.48205
167	247.13623	229.83947	212.04985	196.66248	187.4877	184.29537
168	246.96134	229.62759	211.82547	196.46298	187.3399	184.11095
169	246.76659	229.41659	211.60197	196.27533	187.20396	183.99199
170	246.57184	229.20747	211.38034	196.07999	187.06033	183.87304
171	246.37709	228.99834	211.15871	195.88466	186.9167	183.75408
172	246.18235	228.78922	210.93708	195.68933	186.77308	183.63512
173	245.98761	228.5801	210.73343	195.51196	186.62944	183.51617
174	245.79285	228.37097	210.51224	195.31707	186.48581	183.39722
175	245.59811	228.16184	210.27785	195.10897	186.34219	183.27826
176	245.39339	227.94275	210.06731	194.92472	186.19855	183.15931
177	245.19159	227.75029	209.87685	194.74049	186.05492	183.04035
178	245.03436	227.55097	209.65677	194.55625	185.9113	182.9214
179	244.82957	227.35131	209.45424	194.35823	185.75389	182.80244
180	244.62901	227.14727	209.2473	194.1804	185.62636	182.69318
181	244.42845	226.94321	209.04037	193.99446	185.47904	182.57224
182	244.22789	226.73915	208.83344	193.81713	185.34957	182.46053
183	244.02733	226.5351	208.61736	193.63064	185.21258	182.3413
184	243.82676	226.33105	208.3976	193.44048	185.07558	182.25356
185	243.6262	226.127	208.19904	193.27152	184.9386	182.13639
186	243.42564	225.92294	207.99435	193.09643	184.8016	182.00434
187	243.2343	225.69923	207.76411	192.92133	184.66462	181.86958
188	243.01306	225.50615	207.57291	192.74624	184.52763	181.73481
189	242.80988	225.29591	207.36551	192.57115	184.39064	181.60005
190	242.59625	225.08959	207.1609	192.39606	184.25365	181.46529
191	242.38261	224.88326	206.95627	192.22097	184.11666	181.33053
192	242.16899	224.67694	206.75165	192.0592	183.993	181.19577
193	241.95536	224.47062	206.54703	191.8773	183.8492	181.06101
194	241.74173	224.26429	206.34086	191.69128	183.70283	180.92624
195	241.5281	224.05796	206.15498	191.54077	183.57169	180.79148
196	241.30575	223.85163	205.96111	191.38227	183.44054	180.65672
197	241.1034	223.66163	205.78927	191.22949	183.30724	180.51981
198	240.88174	223.43079	205.58769	191.07671	183.17269	180.45157
199	240.68342	223.23714	205.40399	190.92394	183.038	180.34479
200	240.48759	223.06087	205.23516	190.77116	182.92772	180.1705
201	240.28474	222.87759	205.06634	190.61838	182.81744	180.07288
202	240.08191	222.6943	204.89751	190.4656	182.70716	179.97527
203	239.87908	222.51103	204.7287	190.31283	182.59688	179.87766
204	239.67624	222.32775	204.55987	190.16004	182.48659	179.78004
205	239.4734	222.14447	204.39105	190.00727	182.37632	179.68243
206	239.27756	221.96119	204.22222	189.85191	182.26345	179.58482
207	239.07115	221.77791	204.06163	189.7151	182.16091	179.48721
208	238.87415	221.59463	203.89866	189.56644	182.0489	179.38959
209	238.68364	221.4275	203.73618	189.43185	181.95123	179.29199
210	238.48627	221.264	203.58966	189.30273	181.85354	179.19437
211	238.27709	221.09006	203.44451	189.1736	181.75587	179.09676
212	238.07371	220.91609	203.29354	189.04447	181.65819	178.99915
213	237.87032	220.74214	203.14258	188.91535	181.56051	178.90154
214	237.66694	220.56817	202.9916	188.78621	181.46283	178.80392
215	237.45193	220.39422	202.84064	188.65709	181.36515	178.70631
216	237.2559	220.22026	202.68966	188.52796	181.26747	178.6087
217	237.04091	220.04629	202.5387	188.39884	181.16978	178.53875
218	236.83121	219.87233	202.38772	188.26971	181.0721	178.49621
219	236.62151	219.69837	202.23676	188.14059	180.97442	178.37063
220	236.41672	219.52932	202.08579	188.01146	180.87674	178.29404
221	236.19026	219.33859	201.91993	187.86744	180.77906	178.21745
222	235.98257	219.18172	201.77726	187.73153	180.68138	178.14086
223	235.77375	219.01591	201.62782	187.59667	180.58371	178.06427
224	235.57864	218.83819	201.47082	187.4627	180.48189	177.98701
225	235.37537	218.666	201.31936	187.35062	180.42478	177.93256
226	235.17086	218.49382	201.16789	187.21981	180.3195	177.84866
227	234.98807	218.32164	201.01642	187.09533	180.23485	177.77906
228	234.80527	218.14945	200.86495	186.97085	180.15019	177.70946
229	234.62248	217.97726	200.71348	186.84638	180.06554	177.63986
230	234.4397	217.80508	200.56202	186.7219	179.98088	177.57025
231	234.25691	217.63289	200.41055	186.59742	179.89623	177.50065
232	234.07653	217.46312	200.25908	186.47294	179.81157	177.43106
233	233.90832	217.30553	200.10762	186.34846	179.72691	177.36145
234	233.72017	217.12798	199.95614	186.22398	179.64225	177.29185
235	233.55345	216.95531	199.78812	186.0995	179.5576	177.22225
236	233.39017	216.79058	199.64577	185.99275	179.47294	177.15265
237	233.23756	216.64862	199.52893	185.88876	179.38828	177.08304
238	233.07558	216.51621	199.41122	185.77432	179.30363	177.01344
239	232.89856	216.38382	199.31343	185.6798	179.21898	176.94385
240	232.72156	216.25143	199.21564	185.58528	179.13432	176.87425
241	232.54454	216.11903	199.11784	185.49076	179.04967	176.80464
242	232.36753	215.98663	199.02005	185.39624	178.96501	176.66728
243	232.19051	215.85422	198.92226	185.30541	178.88404	176.62171
244	232.01349	215.72183	198.82447	185.21417	178.80266	176.48007
245	231.83648	215.58943	198.72666	185.12292	178.72128	176.41637
246	231.65972	215.45922	198.62887	185.04505	178.65328	176.35267
247	231.5057	215.33838	198.53109	184.96719	178.58528	176.28896
248	231.31141	215.20797	198.43329	184.88932	178.51728	176.22525
249	231.14252	215.08849	198.3355	184.81145	178.44928	176.16154
250	230.97363	214.96901	198.2377	184.73359	178.38128	176.09784
251	230.80475	214.84954	198.13991	184.65572	178.31328	176.03413
252	230.63585	214.73005	198.04212	184.57785	178.24527	175.97042
253	230.46697	214.61057	197.94432	184.49998	178.17727	175.90672
254	230.29808	214.50992	197.86534	184.42212	178.10926	175.84301
255	230.12919	214.42032	197.79744	184.34425	178.04127	175.7793
256	229.96587	214.31054	197.70934	184.26638	177.97325	175.7156
257	229.7919	214.20835	197.62885	184.18851	177.90526	175.65189
258	229.62734	214.10618	197.54835	184.11065	177.84604	175.59697
259	229.45905	214.00399	197.46785	184.03278	177.78682	175.54204
260	229.29076	213.9018	197.38735	183.95491	177.7276	175.48712
261	229.12248	213.79962	197.30685	183.87705	177.66838	175.43219
262	228.9542	213.69744	197.24203	183.81486	177.60917	175.37727
263	228.79667	213.60602	197.17751	183.75297	177.54994	175.32235
264	228.65163	213.52707	197.1022	183.68029	177.49072	175.26743
265	228.48658	213.42812	197.03008	183.6108	177.43151	175.2125
266	228.32743	213.33121	196.95796	183.54131	177.37229	175.15758
267	228.18027	213.23431	196.88583	183.47181	177.31307	175.10267
268	228.01306	213.13739	196.8137	183.40231	177.25385	175.04773
269	227.85953	213.04048	196.74158	183.33281	177.19464	174.99282
270	227.70602	212.94358	196.66944	183.26332	177.13541	174.93789
271	227.5525	212.84667	196.59732	183.19444	177.07682	174.88297
272	227.39899	212.74975	196.52519	183.13511	177.02776	174.82805
273	227.24547	212.65285	196.45307	183.06628	176.9692	174.8177
274	227.09196	212.55594	196.38094	183.00702	176.92022	174.76436
275	226.93845	212.45903	196.30881	182.94777	176.87125	174.61847
276	226.78493	212.36212	196.23668	182.88851	176.82227	174.57112
277	226.63937	212.26521	196.16456	182.82925	176.77329	174.52375
278	226.4941	212.1683	196.09243	182.76999	176.72431	174.47638
279	226.34879	212.07313	196.02204	182.71074	176.67533	174.42901
280	226.20696	211.95407	195.94084	182.65148	176.62635	174.38166
281	226.07198	211.84039	195.85818	182.59223	176.57737	174.33429
282	225.93788	211.73565	195.78356	182.53298	176.5284	174.28692
283	225.81062	211.63773	195.70893	182.47371	176.47942	174.23956
284	225.68335	211.53981	195.63431	182.41446	176.43044	174.1922
285	225.55608	211.44188	195.55967	182.35521	176.38146	174.14484
286	225.42881	211.34395	195.48505	182.29595	176.33248	174.09746
287	225.30154	211.24604	195.41042	182.23669	176.2835	174.05011
288	225.17426	211.14811	195.3358	182.17744	176.23452	174.00274
289	225.047	211.05018	195.26117	182.11818	176.18555	173.95538
290	224.91973	210.95226	195.18654	182.05892	176.13657	173.90801
291	224.79246	210.85433	195.11192	181.99966	176.08759	173.86065
292	224.67226	210.75642	195.0373	181.94041	176.03861	173.81329
293	224.55331	210.65849	194.95928	181.87776	175.98963	173.76592
294	224.4346	210.56057	194.89085	181.8247	175.94065	173.71856
295	224.29565	210.46264	194.81283	181.76206	175.90003	173.67954
296	224.1567	210.36471	194.73776	181.70235	175.8594	173.64053
297	224.01774	210.2668	194.66269	181.64265	175.81878	173.60152
298	223.87261	210.16269	194.58761	181.58294	175.77815	173.56251
299	223.72709	210.0582	194.51254	181.52324	175.73753	173.52351
300	223.59231	209.96444	194.43746	181.46353	175.6969	173.48449
301	223.45632	209.86948	194.36239	181.40383	175.65628	173.44548
302	223.32033	209.77452	194.28732	181.34413	175.61566	173.40647
303	223.18434	209.67303	194.20571	181.28442	175.57503	173.36746
304	223.0417	209.58091	194.13347	181.22472	175.53441	173.32846
305	222.88972	209.49	194.06244	181.16501	175.49379	173.28944
306	222.72575	209.39879	193.99112	181.1053	175.45316	173.25043
307	222.57799	209.30759	193.9198	181.0456	175.41253	173.21142
308	222.43022	209.21637	193.84848	180.9859	175.37192	173.17242
309	222.28245	209.12517	193.77715	180.9262	175.33129	173.1334
310	222.13468	209.03396	193.70584	180.87431	175.29848	173.09439
311	221.98692	208.94275	193.63451	180.82243	175.26569	173.05539
312	221.83916	208.85156	193.5632	180.77054	175.23288	173.01637
313	221.69138	208.76035	193.49187	180.71866	175.20007	172.97737
314	221.54362	208.66914	193.42055	180.66678	175.16727	172.93835
315	221.39335	208.57793	193.34923	180.61489	175.13447	172.90859
316	221.26211	208.48673	193.27791	180.56301	175.10166	172.87883
317	221.13312	208.39527	193.20659	180.51113	175.06886	172.84907
318	221.02219	208.31743	193.13527	180.45925	175.03606	172.81931
319	220.8914	208.21971	193.06395	180.40736	175.00326	172.78955
320	220.76514	208.12653	192.99263	180.35548	174.97046	172.75979
321	220.63888	208.03335	192.92131	180.3036	174.93765	172.73003
322	220.51263	207.94016	192.84999	180.25171	174.90484	172.70027
323	220.38637	207.84699	192.77866	180.19983	174.87205	172.67051
324	220.26011	207.7538	192.71524	180.15584	174.83924	172.64075
325	220.13385	207.66062	192.66284	180.12288	174.80644	172.61099
326	220.00759	207.56744	192.59026	180.06974	174.77364	172.58123
327	219.88134	207.47426	192.53663	180.03555	174.74084	172.55147
328	219.75507	207.38108	192.483	180.00136	174.70803	172.52171
329	219.62882	207.2879	192.42937	179.96717	174.67523	172.49194
330	219.51104	207.20601	192.38705	179.93299	174.64243	172.46219
331	219.3933	207.12565	192.34624	179.8988	174.60962	172.43242
332	219.26475	207.02383	192.28397	179.86461	174.57682	172.40267
333	219.14285	206.94081	192.24051	179.83042	174.54402	172.37291
334	219.02096	206.85779	192.19705	179.79623	174.51121	172.34315
335	218.89907	206.77477	192.15358	179.76205	174.47841	172.31339
336	218.7835	206.69808	192.11012	179.72786	174.44561	172.28363
337	218.66672	206.62018	192.06665	179.69367	174.4128	172.25387
338	218.53886	206.5312	192.02319	179.65949	174.38	172.22411
339	218.42499	206.45621	191.97973	179.62529	174.3472	172.19435
340	218.31111	206.3812	191.93626	179.59111	174.31439	172.16458
341	218.19724	206.3062	191.8928	179.55692	174.28159	172.13482
342	218.08336	206.2312	191.84934	179.52274	174.25403	172.11031
343	217.96948	206.1562	191.80588	179.48854	174.22648	172.0858
344	217.8556	206.08119	191.76241	179.45436	174.19893	172.06129
345	217.72248	206.00619	191.71895	179.42017	174.17137	172.03678
346	217.58796	205.9312	191.67548	179.38598	174.14382	172.01227
347	217.46402	205.85619	191.63202	179.3518	174.11626	171.98775
348	217.33078	205.78119	191.58855	179.31761	174.0887	171.96323
349	217.19754	205.70619	191.54509	179.28342	174.06115	171.93872
350	217.0643	205.63119	191.50162	179.24923	174.03359	171.91421
351	216.93106	205.55618	191.45816	179.2227	174.01369	171.8897
352	216.79782	205.48119	191.41469	179.19617	173.99379	171.86518
353	216.66458	205.40618	191.37124	179.16964	173.97389	171.84067
354	216.53134	205.33119	191.32777	179.1431	173.95399	171.81615
355	216.3981	205.25618	191.28431	179.11658	173.93409	171.79165
356	216.26486	205.18118	191.24084	179.09004	173.91419	171.76713
357	216.13032	205.10618	191.19738	179.06351	173.89429	171.74262
358	216.01558	205.02954	191.15391	179.03698	173.87439	171.7181
359	215.90249	204.96247	191.11045	179.01045	173.85449	171.69359
360	215.79885	204.89668	191.06698	178.98392	173.8346	171.66908
361	215.70332	204.83901	191.02353	178.95739	173.8147	171.64457
362	215.60779	204.78134	190.98005	178.93086	173.79479	171.62005
363	215.51227	204.72366	190.9366	178.90433	173.7749	171.59553
364	215.41674	204.666	190.89313	178.87779	173.755	171.57102
365	215.32121	204.62072	190.86207	178.85127	173.7351	171.54651
366	215.22568	204.57544	190.83099	178.82473	173.71519	171.53066
367	215.13016	204.53017	190.80341	178.80169	173.6953	171.51481
368	215.03463	204.48488	190.77583	178.77865	173.6754	171.49896
369	214.93911	204.43961	190.74826	178.75562	173.6555	171.48311
370	214.84358	204.39434	190.72069	178.73258	173.6356	171.46726
371	214.74804	204.34905	190.69311	178.70954	173.6157	171.45141
372	214.65252	204.30378	190.66553	178.6865	173.5958	171.43556
373	214.5722	204.2585	190.63796	178.66346	173.5759	171.41971
374	214.47061	204.21322	190.61038	178.64042	173.556	171.40386
375	214.36611	204.16795	190.5828	178.61739	173.5361	171.38801
376	214.26887	204.12267	190.55523	178.59435	173.5162	171.37216
377	214.17163	204.07739	190.52765	178.57131	173.49631	171.35631
378	214.07439	204.03212	190.50008	178.54827	173.4764	171.34047
379	213.97715	203.98684	190.4725	178.52524	173.4565	171.32462
380	213.87991	203.94156	190.44492	178.5022	173.4366	171.30876
381	213.78267	203.89628	190.41735	178.47916	173.41671	171.29292
382	213.68543	203.851	190.38977	178.45612	173.39681	171.27707
383	213.58819	203.80572	190.36219	178.43308	173.37691	171.26122
384	213.49095	203.76045	190.33461	178.41004	173.35701	171.24537
385	213.39371	203.71517	190.30704	178.387	173.33711	171.22952
386	213.29647	203.66989	190.27946	178.36397	173.31721	171.21367
387	213.19923	203.62462	190.25189	178.34093	173.29731	171.19782
388	213.10199	203.57934	190.22431	178.31789	173.27741	171.18197
389	213.01916	203.53406	190.19673	178.29485	173.25751	171.16612
390	212.92806	203.48879	190.16915	178.27181	173.23761	171.15027
391	212.84667	203.44351	190.14157	178.24877	173.21771	171.13442
392	212.78145	203.39823	190.114	178.22573	173.19781	171.11858
393	212.71622	203.35296	190.08642	178.2027	173.17791	171.10273
394	212.65446	203.31113	190.05884	178.17966	173.15802	171.08688
395	212.59269	203.26932	190.03127	178.15662	173.13811	171.07103
396	212.53093	203.22751	190.00369	178.13358	173.11821	171.05518
397	212.46917	203.18568	189.97611	178.11054	173.09831	171.03932
398	212.40741	203.14387	189.94854	178.0875	173.07842	171.02348
399	212.34564	203.10206	189.92096	178.06446	173.05851	171.00763
400	212.28388	203.06023	189.89339	178.04143	173.03861	170.99178
401	212.22212	203.01842	189.86581	178.02098	173.0213	170.97593
402	212.16035	202.9766	189.83824	178.00052	173.00399	170.96008
403	212.09859	202.93478	189.81066	177.98007	172.99156	170.94912
404	212.03683	202.89297	189.78308	177.95961	172.97912	170.93815
405	211.97507	202.85115	189.75551	177.93917	172.9667	170.92719
406	211.9133	202.80933	189.72793	177.91871	172.95426	170.91622
407	211.85154	202.76752	189.70036	177.89826	172.94183	170.90525
408	211.78978	202.72569	189.67278	177.8778	172.9294	170.89429
409	211.72801	202.68388	189.6452	177.85735	172.91697	170.88332
410	211.66625	202.64206	189.61763	177.83689	172.90454	170.87235
411	211.60449	202.60024	189.59005	177.81644	172.89211	170.86139
412	211.54273	202.55842	189.56247	177.79599	172.87967	170.85043
413	211.48096	202.51661	189.5349	177.77553	172.86724	170.83945
414	211.4192	202.47034	189.50286	177.75508	172.85482	170.82849
415	211.35744	202.42408	189.47084	177.73462	172.84238	170.81752
416	211.29568	202.37781	189.43882	177.71417	172.82995	170.80656
417	211.23391	202.33154	189.40679	177.69372	172.81752	170.79559
418	211.17215	202.28527	189.37476	177.67327	172.80509	170.78463
419	211.11039	202.23901	189.34274	177.65281	172.79266	170.77366
420	211.05537	202.19274	189.31071	177.63236	172.78023	170.7627
421	211.00035	202.14648	189.27868	177.61191	172.7678	170.75173
422	210.94533	202.10021	189.24666	177.59145	172.75536	170.74077
423	210.89031	202.05394	189.21463	177.571	172.74293	170.7298
424	210.83529	202.00767	189.18261	177.55054	172.7305	170.71883
425	210.78027	201.96141	189.15059	177.5301	172.71807	170.70786
426	210.72526	201.91514	189.11856	177.50964	172.70564	170.6969
427	210.67023	201.86887	189.08653	177.48919	172.69321	170.68594
428	210.61522	201.82261	189.05451	177.46873	172.68078	170.67497
429	210.56511	201.78125	189.02247	177.44828	172.66835	170.66401
430	210.51502	201.7399	188.99045	177.42782	172.65592	170.65304
431	210.46491	201.69855	188.95842	177.40737	172.64348	170.64207
432	210.41482	201.65721	188.9264	177.38691	172.63106	170.63111
433	210.36471	201.61586	188.89437	177.36647	172.61863	170.62014
434	210.31461	201.5745	188.86235	177.34601	172.6062	170.60917
435	210.26451	201.53316	188.83032	177.32556	172.59376	170.59821
436	210.2144	201.49181	188.79829	177.3051	172.58133	170.58724
437	210.16431	201.45046	188.76626	177.28465	172.56891	170.57628
