88	262.368	247.088	227.605	211.54	199.828	196.467	
89	261.198	246.003	227.586	211.469	200.61	190.111	
90	260.929	246.123	229.743	214	201.164	206.761	
91	263.296	246.396	227.695	209.71	198.38	180.405	
92	257.916	244.2	230.807	214.64	200.334	198.042	
93	260.145	246.817	225.943	210.376	200.932	203.784	
94	263.246	244.962	226.745	208.841	197.522	190.436	
95	261.432	245.202	228.009	210.948	196.908	188.753	
96	258.659	244.621	226.051	208.715	197.182	196.701	
97	259.516	244.074	226.696	212.791	201.55	208.155	
98	260.631	244.179	227.492	209.221	196.374	177.838	
99	259.937	242.919	222.718	206.188	196.046	194.33	
100	258.853	245.064	226.603	208.86	197.742	201.818	
101	257.902	240.678	224.721	209.554	197.28	192.067	
102	262.075	244.904	226.388	210.234	193.863	187.288	
103	257.274	241.713	222.82	206.487	199.581	196.097	
104	255.166	241.06	223.831	205.265	193.449	186.064	
105	259.894	241.202	222.252	207.593	195.583	188.596	
106	259.389	243.65	224.997	208.133	196.95	203.945	
107	254.986	239.553	221.662	205.96	194.724	189.234	
108	256.6	241.44	224.245	206.334	194.016	184.518	
109	258.192	241.461	221.722	204.81	194.696	192.423	
110	255.772	238.914	222.883	207.729	195.169	193.701	
111	257.146	241.157	223.197	206.984	197.063	192.68	
112	256.466	240.836	221.52	204.018	189.875	181.121	
113	255.419	237.934	219.906	204.964	195.577	190.86	
114	254.748	239.781	222.242	205.459	196.326	203.47	
115	254.813	239.409	219.675	203.068	192.397	185.671	
116	256.119	238.115	223.614	207.668	192.242	183.328	
117	253.579	238.172	217.212	201.051	193.765	192.456	
118	253.791	238.311	221.412	203.678	192.059	192.619	
119	255.056	237.658	220.696	209.711	197.065	188.223	
120	253.94	237.308	218.568	200.749	190.485	187.847	
121	253.036	238.191	219.925	201.697	191.439	189.382	
122	253.452	237.056	219.519	204.884	193.682	189.394	
123	253.284	236.209	218.568	203.829	194.322	190.234	
124	254.367	237.078	218.153	201.82	191.714	198.073	
125	249.821	234.538	220.406	204.178	190.766	188.465	
126	254.493	239.649	218.2	201.468	192.179	177.444	
127	252.133	235.12	216.991	201.185	192.11	184.238	
128	250.757	233.706	217.884	202.385	191.215	194.474	
129	251.823	236.411	218.481	202.996	192.052	189.187	
130	251.832	235.955	217.232	200.073	190.135	183.258	
131	252.803	234.351	215.866	199.716	190.48	185.412	
132	248.583	232.874	217.795	202.443	191.166	195.963	
133	252.681	237.315	217.186	201.234	190.547	192.124	
134	250.639	233.721	216.284	198.377	189.939	172.47	
135	250.133	231.364	214.063	199.743	191.102	187.019	
136	250.341	233.706	215.593	201.599	190.246	193.349	
137	250.08	234.693	216.756	198.585	187.276	184.389	
138	249.744	232.694	215.007	197.182	188.969	183.194	
139	249.546	231.885	213.72	200.101	191.505	186.134	
140	250.246	233.352	214.778	199.605	188.986	186.222	
141	248.345	231.677	212.679	195.536	187.57	191.571	
142	249.195	232.206	214.859	198.811	188.622	183.701	
143	249.745	231.437	213.986	198.846	188.956	177.292	
144	249.549	233.22	214.543	196.746	188.189	191.285	
145	247.332	230.086	211.546	195.562	186.72	188.874	
146	247.969	230.188	210.983	197.612	189.507	181.73	
147	248.764	231.448	216.077	199.095	187.324	183.4	
148	247.463	230.235	211.359	195.539	188.22	186.677	
149	248.22	230.706	211.591	196.379	185.505	183.323	
150	246.712	229.415	212.69	196.605	188.493	185.416	
151	247.217	230.82	212.842	195.9	188.398	185.361	
152	247.351	227.864	209.27	195.661	186.086	183.45	
153	246.69	229.072	211.169	195.586	186.175	180.508	
154	247.116	229.718	214.643	197.956	187.03	184.177	
155	246.536	228.51	207.965	195.292	189.497	189.092	
156	246.397	229.352	210.525	195.058	185.629	181.921	
157	243.982	226.498	211.83	195.304	184.957	180.653	
158	247.581	229.578	210.27	195.595	187.298	184.289	
159	245.463	226.612	208.421	194.988	186.91	184.456	
160	244.336	229.536	212.595	194.553	185.616	182.596	
161	245.212	226.986	209.289	194.564	185.617	182.287	
162	245.232	226.088	208.057	194.472	185.458	182.357	
163	244.518	227.289	210.143	194.693	186.949	184.011	
164	244.223	227.188	210.488	194.774	184.733	181.723	
165	245.438	227.485	208.594	193.779	186.081	182.996	
166	245.508	227.209	207.223	192.55	185.655	184.15	
167	241.543	223.258	208.21	192.475	183.519	175.697	
168	246.662	228.642	209.632	194.662	185.705	181.328	
169	243.194	227.379	208.125	194.54	186.742	190.716	
170	242.286	224.512	207.214	191.335	183.593	181.076	
171	243.981	225.1	207.515	192.023	183.82	177.194	
172	243.773	226.097	207.64	193.327	185.161	182.423	
173	242.706	225.516	208.931	194.315	184.714	183.909	
174	242.563	224.791	205.284	190.186	183.919	181.367	
175	242.74	224.713	204.797	189.882	183.903	180.505	
176	241.579	223.774	209.72	195.046	184.029	181.374	
177	242.394	226.945	209.028	192.417	183.858	181.612	
178	246.536	223.981	201.865	189.786	183.6	181.121	
179	237.246	222.854	206.715	189.77	182.143	180.828	
180	240.126	223.882	207.728	193.801	186.111	181.761	
181	244.023	224.364	205.28	190.875	181.93	179.759	
182	241.68	223.556	204.788	190.268	183.387	181.168	
183	239.713	222.987	204.625	189.918	183.105	180.433	
184	240.515	223.033	204.973	190.31	182.716	183.163	
185	241.071	223.005	207.074	192.625	182.865	177.819	
186	240.476	222.713	203.971	189.56	182.731	177.751	
187	240.827	220.554	200.912	188.862	182.43	181.335	
188	237.097	225.035	208.294	190.284	182.313	180.85	
189	241.095	221.209	204.07	190.247	182.255	178.799	
190	239.819	220.711	202.018	189.34	182.105	178.828	
191	238.305	222.158	203.894	189.103	181.935	179.558	
192	238.802	221.83	204.249	190.5	183.07	179.387	
193	239.02	220.93	203.142	187.269	179.851	178.89	
194	238.479	220.803	202.583	187.9	180.787	178.741	
195	238.111	220.876	204.802	192.899	183.777	178.755	
196	237.197	220.647	202.188	188.08	181.458	178.643	
197	239.722	221.877	203.849	187.037	179.781	178.242	
198	236.156	216.348	200.222	188.992	180.961	184.817	
199	238.65	222.767	203.54	189.099	181.594	175.014	
200	238.291	223.272	204.847	188.074	183.156	169.362	
201	235.833	217.491	201.412	187.811	180.481	187.715	
202	236.704	218.333	200.935	187.996	179.773	182.094	
203	237.506	220.888	202.486	187.904	181.182	173.121	
204	236.669	220.062	202.409	187.624	181.317	176.797	
205	236.031	218.668	201.471	187.442	180.504	180.626	
206	236.777	218.747	201.243	187.086	180.025	178.799	
207	235.135	219.077	202.176	188.94	181.417	177.012	
208	236.412	218.811	201.095	186.095	179.649	177.575	
209	236.675	219.954	200.764	187.524	181.121	178.195	
210	234.465	218.696	202.597	188.072	180.575	177.88	
211	233.744	216.72	201.169	186.635	179.702	177.482	
212	236.111	218.248	199.557	186.442	180.024	177.442	
213	235.415	218.863	200.767	186.981	180.275	177.469	
214	233.923	217.732	201.226	186.84	179.96	177.361	
215	232.936	217.214	200.358	186.42	179.711	177.215	
216	236.148	217.462	199.934	186.286	179.709	177.114	
217	232.728	217.455	200.106	186.282	179.67	179.667	
218	233.142	217.108	200.074	186.16	179.541	179.726	
219	234.064	216.855	199.797	185.98	179.426	168.316	
220	233.768	217.214	199.589	185.844	179.319	180.859	
221	230.646	214.581	198.071	184.319	179.246	181.313	
222	234.246	219.348	201.468	186.286	179.152	174.539	
223	233.465	216.348	199.125	186.053	179.039	175.038	
224	232.74	213.51	197.191	184.784	178.545	177.919	
225	231.096	216.679	199.55	186.843	183.076	179.752	
226	231.812	216.981	199.54	183.533	174.579	173.606	
227	234.568	215.129	198.163	184.842	178.907	176.753	
228	231.888	214.87	198.058	185.806	181.131	178.235	
229	230.48	215.428	198.439	184.755	178.408	176.375	
230	231.75	215.293	198.263	184.221	177.605	175.859	
231	232.092	214.824	197.891	184.532	178.736	176.591	
232	231.476	214.854	197.743	184.576	178.92	176.679	
233	231.998	215.739	197.679	184.272	178.335	176.283	
234	229.024	212.527	197.531	184.072	178.127	176.145	
235	232.47	214.254	195.772	184.017	178.24	176.2	
236	232.036	215.817	199.525	185.609	178.214	176.164	
237	230.766	215.957	200.116	184.153	178.056	176.049	
238	229.233	214.041	195.785	182.156	177.947	175.964	
239	229.095	213.199	197.891	185.761	177.881	175.91	
240	230.96	214.256	198.275	184.682	177.815	175.846	
241	230.524	214.568	197.232	182.864	177.723	175.772	
242	229.184	213.858	197.202	183.523	177.63	169.254	
243	229.137	213.487	197.475	184.527	177.889	183.939	
244	229.508	213.602	197.297	183.704	177.463	168.946	
245	229.296	213.586	197.057	183.202	177.268	177.778	
246	228.904	213.567	196.997	184.742	178.676	178.266	
247	230.867	214.074	196.958	183.633	177.453	173.198	
248	224.929	212.162	196.844	182.92	176.793	174.097	
249	229.97	213.733	196.72	183.511	177.45	176.338	
250	230.201	213.523	196.631	183.695	177.631	175.67	
251	227.205	212.554	196.546	183.297	177.222	174.615	
252	227.259	212.633	196.441	183.105	177.039	174.804	
253	228.379	212.894	196.338	183.16	177.115	175.154	
254	228.065	214.457	198.034	183.136	177.1	175.006	
255	227.353	213.558	197.323	183.007	176.979	174.774	
256	227.762	209.921	193.66	182.905	176.881	174.732	
257	226.301	213.059	196.751	182.842	176.838	174.734	
258	227.776	213.884	197.615	182.779	177.616	175.506	
259	227.02	212.031	195.812	182.698	176.759	174.636	
260	226.329	211.634	195.43	182.609	176.379	174.262	
261	226.546	212.316	196.123	182.533	176.815	174.703	
262	226.559	212.338	197.659	183.951	176.881	174.784	
263	227.233	212.939	195.899	182.51	176.597	174.495	
264	227.228	213.004	194.154	180.828	176.476	174.377	
265	223.745	209.641	196.334	182.886	176.512	174.419	
266	226.111	211.711	196.644	183.172	176.481	174.397	
267	228.113	212.965	195.408	181.981	176.389	174.305	
268	223.55	211.567	195.223	181.812	176.312	174.23	
269	225.688	210.897	195.666	182.243	176.267	174.194	
270	226.345	211.401	195.644	182.221	176.213	174.145	
271	224.915	211.557	195.365	182.002	176.212	174.085	
272	224.644	211.214	195.261	182.758	176.999	174.026	
273	225.062	211.006	195.271	180.999	175.168	178.215	
274	224.921	210.999	195.214	182.397	176.572	170.11	
275	224.532	210.954	195.115	182.332	176.542	163.507	
276	224.37	210.827	195.034	181.516	175.727	185.079	
277	225.067	210.705	194.971	181.604	175.843	177.785	
278	224.242	210.621	194.902	181.882	176.126	167.233	
279	223.743	210.699	194.994	181.741	175.972	172.107	
280	224.359	208.172	193.74	181.54	175.793	176.741	
281	224.704	210.643	194.424	181.511	175.792	174.422	
282	223.71	211.855	195.725	181.51	175.792	172.348	
283	224.028	210.101	194.408	181.442	175.723	173.179	
284	223.769	208.968	193.756	181.361	175.658	173.999	
285	223.485	209.815	194.374	181.3	175.615	173.657	
286	223.518	210.271	194.555	181.249	175.572	173.24	
287	223.446	209.75	194.167	181.194	175.521	173.28	
288	223.229	209.379	193.976	181.132	175.472	173.382	
289	223.081	209.451	194.027	181.068	175.422	173.32	
290	222.992	209.48	194.007	181.011	175.37	173.21	
291	222.875	209.32	193.887	180.954	175.328	173.162	
292	223.404	209.167	193.786	180.895	175.277	173.139	
293	222.763	209.087	193.404	180.51	175.222	173.094	
294	222.305	209.014	194.555	181.664	175.179	173.039	
295	220.59	208.913	192.832	179.964	175.926	173.782	
296	222.433	208.801	193.355	180.505	175.131	172.998	
297	222.867	208.708	193.845	181.011	174.79	172.659	
298	220.939	208.026	193.364	180.542	175.217	173.082	
299	221.073	208.438	193.083	180.277	175.301	173.169	
300	222.771	209.609	193.198	180.409	175.038	172.909	
301	221.345	208.111	193.208	180.432	174.941	172.814	
302	220.578	207.624	193.052	180.293	174.994	172.867	
303	221.177	207.703	192.319	180.197	174.98	172.855	
304	220.647	209.224	193.747	180.168	174.905	172.782	
305	219.882	208.278	193.201	180.124	174.85	172.726	
306	219.565	207.282	192.281	180.054	174.821	172.703	
307	222.119	207.748	192.608	179.987	174.789	172.671	
308	220.376	208.081	192.93	179.931	174.746	172.627	
309	218.964	207.735	192.662	179.874	174.698	172.582	
310	219.806	207.448	192.419	180.556	175.403	172.547	
311	220.223	207.46	192.424	179.803	174.675	172.512	
312	219.618	207.459	192.431	179.469	174.355	172.467	
313	219.216	207.325	192.328	179.852	174.756	172.431	
314	219.255	207.198	192.227	179.917	174.844	172.39	
315	218.98	207.122	192.165	179.658	174.605	173.233	
316	220.797	207.045	192.106	179.555	174.517	172.372	
317	219.211	206.927	192.032	179.588	174.572	172.008	
318	219.795	208.146	191.956	179.561	174.565	172.493	
319	217.135	204.967	191.888	179.476	174.498	172.602	
320	219.033	206.582	191.814	179.413	174.453	172.329	
321	219.763	207.551	191.743	179.372	174.432	172.236	
322	218.426	206.399	191.675	179.325	174.406	172.307	
323	217.966	205.908	191.6	179.272	174.372	172.309	
324	218.402	206.303	192.28	179.966	174.331	172.24	
325	218.424	206.38	192.557	180.263	174.302	172.194	
326	218.064	206.087	189.314	177.041	174.274	172.179	
327	217.867	205.912	192.892	180.639	174.235	172.157	
328	217.828	205.899	192.597	180.362	174.204	172.123	
329	217.74	205.845	190.698	178.483	174.175	172.088	
330	218.385	206.792	192.127	178.857	174.139	172.063	
331	217.493	205.828	192.036	179.644	174.104	172.031	
332	216.049	203.176	189.203	179.401	174.076	172.003	
333	217.998	207.361	193.079	179.016	174.043	171.972	
334	217.799	206.618	192.453	179.065	174.006	171.942	
335	216.611	204.391	190.41	179.176	173.976	171.913	
336	217.235	205.515	190.952	179.113	173.944	171.883	
337	216.914	205.711	191.805	179.021	173.909	171.853	
338	215.558	204.174	191.477	178.996	173.878	171.824	
339	217.946	206.394	191.047	178.981	173.845	171.794	
340	217.023	205.597	191.114	178.949	173.81	171.763	
341	215.691	204.391	191.233	178.905	173.78	171.735	
342	216.171	204.884	191.153	178.871	174.245	172.204	
343	216.601	205.315	191.045	178.839	173.748	171.708	
344	216.205	204.963	191.008	178.807	173.53	171.494	
345	214.023	204.672	190.994	178.771	173.794	171.762	
346	215.596	204.704	190.948	178.736	173.846	171.816	
347	217.389	204.721	190.895	178.703	173.679	171.653	
348	214.372	204.615	190.851	178.668	173.616	171.593	
349	214.284	204.495	190.812	178.634	173.647	171.627	
350	215.568	204.428	190.769	178.601	173.635	171.619	
351	215.264	204.376	190.725	179.294	174.314	171.572	
352	214.51	204.3	190.68	178.58	173.6	171.539	
353	214.459	204.211	190.64	178.279	173.311	171.524	
354	214.584	204.141	190.593	178.676	173.72	171.501	
355	214.425	204.068	190.551	178.766	173.813	171.477	
356	214.187	203.993	190.509	178.537	173.59	171.448	
357	213.934	203.918	190.465	178.458	173.518	171.425	
358	215.84	203.685	190.42	178.516	173.583	171.401	
359	214.152	204.668	190.379	178.516	173.589	171.378	
360	213.99	203.922	190.335	178.456	173.537	171.352	
361	214.827	204.077	190.292	178.417	173.503	171.327	
362	214.089	203.755	190.245	178.402	173.494	171.302	
363	213.744	203.659	190.206	178.382	173.485	171.279	
364	214.042	203.834	190.16	178.351	173.458	171.255	
365	214.02	204.957	191.296	178.323	173.434	171.229	
366	213.74	203.678	190.152	178.297	173.416	172.028	
367	213.616	203.185	190.008	178.604	173.401	171.235	
368	213.595	203.881	190.355	178.267	173.378	170.908	
369	213.516	204.027	190.388	178.119	173.356	171.373	
370	213.389	203.634	190.228	178.288	173.338	171.486	
371	213.284	203.497	190.167	178.318	173.32	171.243	
372	213.202	203.601	190.185	178.204	173.299	171.168	
373	214.556	203.598	190.177	178.157	173.278	171.247	
374	211.081	203.498	190.132	178.172	173.259	171.26	
375	212.064	203.429	190.096	178.161	173.239	171.208	
376	214.524	203.403	190.075	178.122	173.219	171.177	
377	212.924	203.373	190.05	178.094	173.2	171.175	
378	211.687	203.321	190.021	178.077	173.177	171.167	
379	212.402	203.266	189.992	178.057	173.16	171.145	
380	212.803	203.225	189.965	178.03	173.14	171.125	
381	212.353	203.185	189.939	178.007	173.12	171.115	
382	212.037	203.138	189.91	177.985	173.098	171.098	
383	212.074	203.09	189.882	177.963	173.079	171.08	
384	212.073	203.047	189.856	177.939	173.061	171.066	
385	211.929	203.002	189.829	177.916	173.04	171.05	
386	211.789	202.956	189.799	177.894	173.02	171.034	
387	211.705	202.913	189.773	177.869	173	171.018	
388	211.626	202.866	189.745	177.846	172.981	171.002	
389	212.896	202.82	189.717	177.824	172.96	170.986	
390	210.724	202.779	189.691	177.801	172.94	170.97	
391	211.781	202.731	189.663	177.777	172.921	170.955	
392	213.468	202.684	189.636	177.754	172.901	170.94	
393	211.354	202.645	189.607	177.732	172.881	170.922	
394	211.074	202.924	189.58	177.708	172.862	170.907	
395	211.862	202.572	189.555	177.685	172.839	170.892	
396	211.878	202.408	189.525	177.663	172.822	170.876	
397	211.475	202.556	189.497	177.639	172.802	170.858	
398	211.371	202.568	189.472	177.616	172.782	170.846	
399	211.438	202.436	189.443	177.593	172.759	170.828	
400	211.404	202.367	189.416	177.571	172.742	170.811	
401	211.293	202.367	189.387	177.793	172.969	170.797	
402	211.214	202.336	189.362	177.539	172.718	170.781	
403	211.172	202.278	189.332	177.428	173.071	171.23	
404	211.118	202.233	189.305	177.55	172.764	170.779	
405	211.049	202.194	189.279	177.57	172.618	170.594	
406	210.982	202.156	189.25	177.478	172.805	170.853	
407	210.925	202.115	189.223	177.442	172.849	170.915	
408	210.864	202.068	189.195	177.45	172.738	170.778	
409	210.799	202.03	189.168	177.439	172.7	170.731	
410	210.739	201.988	189.142	177.406	172.729	170.774	
411	210.677	201.945	189.112	177.383	172.73	170.782	
412	210.614	201.903	189.085	177.366	172.7	170.749	
413	210.552	201.863	189.059	177.346	172.683	170.727	
414	210.492	201.396	188.606	177.326	172.677	170.728	
415	210.429	201.75	188.976	177.303	172.664	170.719	
416	210.366	201.864	189.104	177.284	172.652	170.705	
417	210.304	201.57	188.822	177.264	172.639	170.692	
418	210.244	201.458	188.725	177.243	172.626	170.683	
419	210.182	201.529	188.812	177.222	172.614	170.672	
420	210.76	201.511	188.808	177.203	172.602	170.662	
421	210.1	201.419	188.727	177.183	172.589	170.649	
422	209.803	201.356	188.682	177.16	172.576	170.639	
423	210.122	201.328	188.667	177.142	172.565	170.627	
424	210.167	201.291	188.643	177.12	172.552	170.617	
425	209.936	201.239	188.605	177.102	172.539	170.606	
426	209.835	201.186	188.568	177.078	172.527	170.596	
427	209.851	201.143	188.539	177.059	172.515	170.584	
428	209.822	201.1	188.51	177.039	172.503	170.572	
429	210.204	201.518	188.474	177.019	172.49	170.563	
430	209.703	201.036	188.445	176.997	172.478	170.551	
431	209.483	200.818	188.411	176.978	172.464	170.54	
432	209.714	201.05	188.379	176.956	172.455	170.53	
433	209.732	201.081	188.347	176.938	172.44	170.518	
434	209.552	200.91	188.317	176.915	172.427	170.507	
435	209.469	200.839	188.283	176.896	172.415	170.498	
436	209.472	200.848	188.251	176.875	172.405	170.485	
437	209.441	200.823	188.22	176.856	172.392	170.475	
438	209.368	200.762	188.189	176.835	172.376	170.463	
439	209.308	200.713	188.154	176.813	172.367	170.749	
440	209.268	200.678	188.124	176.793	172.355	170.461	
441	209.222	200.641	188.355	177.039	172.341	170.343	
442	209.167	200.599	188.077	176.769	172.328	170.505	
443	209.116	200.552	187.947	176.652	172.317	170.545	
444	209.066	200.514	188.074	176.79	172.304	170.456	
445	209.019	200.474	188.085	176.813	172.293	170.427	
446	208.967	200.432	187.981	176.722	172.28	170.453	
447	208.917	200.388	187.935	176.685	172.267	170.455	
448	208.864	200.347	187.935	176.7	172.255	170.434	
449	208.817	200.31	187.916	176.692	172.243	170.423	
450	206.912	200.266	187.875	176.658	172.23	170.419	
451	208.441	200.222	187.84	176.639	172.216	170.412	
452	209.19	200.183	187.815	176.626	172.206	170.405	
453	207.358	201.147	188.792	176.61	172.193	170.393	
454	207.625	200.167	187.826	176.589	172.18	170.386	
455	208.304	199.755	187.426	176.573	172.168	170.382	
456	207.953	200.31	187.991	176.555	172.156	170.372	
457	207.56	200.441	188.134	176.537	172.143	170.363	
458	207.608	200.131	187.837	176.52	172.13	170.355	
459	207.657	200.028	187.747	176.502	172.118	170.351	
460	207.53	200.112	187.842	176.484	172.105	170.339	
461	207.395	200.119	187.859	176.467	172.095	170.333	
462	207.332	200.043	187.797	176.449	172.08	170.325	
463	207.275	199.993	187.76	176.431	172.067	170.318	
464	207.191	199.98	187.757	176.414	172.055	170.308	
465	207.102	199.959	187.747	176.901	172.551	170.302	
466	207.024	199.922	187.724	176.413	172.065	170.294	
467	206.529	199.886	187.702	176.208	171.865	170.286	
468	206.818	199.857	187.681	176.49	172.153	170.276	
469	206.915	199.831	187.667	176.56	172.228	170.272	
470	209.359	199.569	187.649	176.406	172.082	170.261	
471	206.609	199.752	187.628	176.356	172.034	170.254	
472	205.624	199.805	187.61	176.404	172.635	170.794	
473	207.22	199.638	187.591	176.41	172.138	170.276	
474	207.553	199.571	187.572	176.373	171.903	170.066	
475	206.716	199.601	187.556	176.352	172.212	170.384	
476	206.479	199.582	187.535	176.349	172.307	170.467	
477	206.753	199.525	187.515	176.341	172.159	170.315	
478	206.789	199.483	187.498	176.325	172.114	170.273	
479	206.606	199.461	187.481	176.311	172.175	170.334	
480	206.504	199.431	187.459	176.299	172.193	170.351	
481	206.497	199.394	187.443	176.289	172.168	170.325	
482	206.463	199.359	187.423	176.276	172.158	170.313	
483	206.392	199.329	187.405	176.261	172.165	170.32	
484	206.327	199.295	187.388	176.251	172.168	170.323	
485	206.277	199.263	187.365	176.239	172.165	170.316	
486	206.226	199.229	187.35	176.226	172.161	170.312	
487	206.17	199.195	187.33	176.212	172.158	170.311	
488	206.114	199.163	187.311	176.2	172.161	170.313	
489	206.057	199.129	187.293	176.19	172.16	170.307	
490	206.003	199.097	187.276	176.177	172.155	170.305	
491	205.948	199.062	187.254	176.162	172.154	170.305	
492	205.894	199.031	187.238	176.152	172.156	170.3	
493	205.839	198.997	187.217	176.14	172.151	170.301	
494	205.782	198.963	187.2	176.126	172.153	170.297	
495	205.729	198.929	187.182	176.114	172.15	170.295	
496	205.672	198.898	187.163	176.102	172.148	170.293	
497	205.619	198.866	187.143	176.09	172.149	170.293	
498	205.563	198.831	187.125	176.077	172.146	170.288	
499	205.508	198.797	187.107	176.065	172.145	170.287	
500	205.72	198.765	187.088	176.051	172.144	170.284	
501	205.415	198.731	187.596	176.568	172.142	170.282	
502	205.262	198.7	187.087	176.063	172.142	170.283	
503	205.367	198.665	186.871	175.856	172.139	170.278	
504	205.357	198.632	187.169	176.156	172.138	170.274	
505	205.23	198.6	187.238	176.233	172.139	170.277	
506	205.156	198.565	187.078	176.082	172.136	170.272	
507	205.853	199.247	187.028	176.035	172.133	170.269	
508	205.142	198.547	187.078	176.091	172.136	170.269	
509	204.813	198.252	187.08	176.102	172.132	170.265	
510	205.182	198.642	187.043	176.071	172.131	170.263	
511	205.256	198.729	187.023	176.055	172.129	170.262	
512	205.015	198.508	187.019	176.057	172.128	170.26	
513	204.916	198.428	187.007	176.055	172.127	170.257	
514	204.954	198.486	186.994	176.045	172.126	170.255	
515	204.935	198.485	186.978	176.036	172.124	170.253	
516	204.859	198.429	186.966	176.031	172.124	170.252	
517	204.8	198.389	186.952	176.024	172.12	170.248	
