18	79.7611	79.7611	79.7611	79.7611	79.7611	79.7611	79.7602	79.6316	71.0934	8.66295	0.129467	0.000897131	3.5246e-06	8.91879e-09	1.59878e-11	2.19115e-14	2.43282e-17	2.28601e-20	
19	87.784	87.784	87.784	87.784	87.784	87.784	87.7828	87.6251	78.0195	9.75947	0.158949	0.00123198	5.4341e-06	1.53733e-08	3.05903e-11	4.61095e-14	5.57492e-17	5.65866e-20	
20	96.0086	96.0086	96.0086	96.0086	96.0086	96.0086	96.0069	95.8163	85.0989	10.9044	0.192305	0.00165573	8.16762e-06	2.56923e-08	5.65101e-11	9.35705e-14	1.23286e-16	1.35176e-19	
21	104.417	104.417	104.417	104.417	104.417	104.417	104.415	104.188	92.3172	12.0945	0.22962	0.00218311	1.19656e-05	4.17855e-08	1.01276e-10	1.8361e-13	2.63125e-16	3.11406e-19	
22	112.994	112.994	112.994	112.994	112.994	112.994	112.991	112.723	99.6616	13.3267	0.270946	0.00282789	1.71416e-05	6.61271e-08	1.76281e-10	3.49777e-13	5.44359e-16	6.94718e-19	
23	121.725	121.725	121.725	121.725	121.725	121.725	121.721	121.408	107.12	14.5981	0.316306	0.0036039	2.40617e-05	1.02162e-07	2.98771e-10	6.46052e-13	1.09111e-15	1.50185e-18	
24	130.595	130.595	130.595	130.595	130.595	130.595	130.591	130.23	114.683	15.9059	0.365692	0.00452501	3.31242e-05	1.54275e-07	4.93403e-10	1.16143e-12	2.12409e-15	3.15499e-18	
25	139.594	139.594	139.594	139.594	139.594	139.594	139.588	139.175	122.339	17.2476	0.419074	0.00560411	4.48218e-05	2.2811e-07	7.95703e-10	2.03617e-12	4.02961e-15	6.43454e-18	
26	148.709	148.709	148.709	148.709	148.709	148.709	148.703	148.233	130.082	18.6206	0.476397	0.00685209	5.96588e-05	3.30772e-07	1.25581e-09	3.48271e-12	7.43729e-15	1.27723e-17	
27	157.932	157.932	157.932	157.932	157.932	157.932	157.923	157.394	137.902	20.0226	0.5376	0.00829015	7.81624e-05	4.70736e-07	1.94164e-09	5.82942e-12	1.34165e-14	2.46942e-17	
28	167.252	167.252	167.252	167.252	167.252	167.251	167.242	166.649	145.792	21.4516	0.602584	0.00991894	0.000100964	6.58778e-07	2.94513e-09	9.54701e-12	2.36546e-14	4.67183e-17	
29	176.66	176.66	176.66	176.66	176.66	176.66	176.649	175.989	153.747	22.9054	0.671261	0.0117598	0.000128699	9.07468e-07	4.38754e-09	1.53256e-11	4.07606e-14	8.63027e-17	
30	185.986	185.986	185.986	185.986	185.986	185.986	185.973	185.243	161.592	24.5452	0.902118	0.172506	0.158855	0.158694	0.158693	0.158693	0.158691	0.158703	
31	195.057	195.057	195.057	195.057	195.057	195.057	195.041	194.238	169.187	26.4975	1.45488	0.651935	0.636046	0.635846	0.635844	0.635844	0.635842	0.635855	
32	203.7	203.7	203.7	203.7	203.7	203.699	203.681	202.802	176.387	28.8967	2.49045	1.61112	1.59278	1.59253	1.59253	1.59253	1.59253	1.59254	
33	211.807	211.807	211.807	211.807	211.807	211.806	211.785	210.827	183.117	31.8071	4.10648	3.14797	3.12694	3.12664	3.12664	3.12664	3.12664	3.12665	
34	219.33	219.33	219.33	219.33	219.33	219.329	219.305	218.265	189.358	35.2424	6.34441	5.30421	5.28027	5.27991	5.27991	5.27991	5.2799	5.27992	
35	226.264	226.264	226.264	226.264	226.264	226.264	226.236	225.113	195.125	39.1814	9.20366	8.07966	8.05258	8.05214	8.05214	8.05214	8.05214	8.05215	
36	232.63	232.63	232.63	232.63	232.63	232.63	232.599	231.39	200.454	43.5855	12.6594	11.45	11.4195	11.419	11.419	11.419	11.419	11.419	
37	238.462	238.462	238.462	238.462	238.462	238.461	238.427	237.131	205.386	48.4103	16.6751	15.3793	15.3452	15.3446	15.3446	15.3446	15.3446	15.3446	
38	243.796	243.796	243.796	243.796	243.796	243.795	243.757	242.375	209.963	53.6114	21.2098	19.8272	19.7893	19.7886	19.7886	19.7886	19.7886	19.7887	
39	248.672	248.672	248.672	248.672	248.672	248.671	248.629	247.161	214.224	59.1474	26.2221	24.7533	24.7113	24.7105	24.7105	24.7105	24.7105	24.7105	
40	253.127	253.127	253.127	253.127	253.127	253.126	253.08	251.526	218.206	64.9806	31.6721	30.1181	30.0719	30.0709	30.0709	30.0709	30.0709	30.0709	
41	257.197	257.197	257.197	257.197	257.197	257.195	257.145	255.508	221.941	71.0776	37.5219	35.8847	35.8341	35.833	35.833	35.833	35.833	35.833	
42	260.913	260.913	260.913	260.913	260.913	260.912	260.857	259.139	225.455	77.4087	43.7367	42.019	41.9637	41.9624	41.9624	41.9624	41.9624	41.9624	
43	264.308	264.308	264.308	264.308	264.308	264.306	264.246	262.451	228.775	83.9478	50.2841	48.4893	48.4291	48.4277	48.4277	48.4277	48.4277	48.4277	
44	267.407	267.407	267.407	267.407	267.407	267.406	267.341	265.473	231.923	90.6719	57.1343	55.2665	55.2014	55.1998	55.1998	55.1998	55.1998	55.1998	
45	270.238	270.238	270.238	270.238	270.238	270.236	270.166	268.23	234.917	97.5606	64.2602	62.3241	62.2539	62.2521	62.2521	62.2521	62.2521	62.2521	
46	272.823	272.823	272.823	272.823	272.823	272.821	272.745	270.746	237.774	104.596	71.637	69.6378	69.5624	69.5604	69.5604	69.5604	69.5604	69.5604	
47	275.183	275.183	275.183	275.183	275.183	275.181	275.1	273.044	240.51	111.762	79.2419	77.1853	77.1046	77.1024	77.1024	77.1024	77.1024	77.1024	
48	277.338	277.338	277.338	277.338	277.338	277.336	277.25	275.142	243.137	119.046	87.0543	84.9463	84.8604	84.8579	84.8579	84.8579	84.8579	84.8579	
49	279.306	279.306	279.306	279.306	279.306	279.304	279.213	277.06	245.668	126.433	95.0553	92.9023	92.811	92.8084	92.8083	92.8083	92.8083	92.8083	
50	281.104	281.104	281.104	281.104	281.104	281.101	281.004	278.813	248.114	133.754	103.069	100.878	100.781	100.778	100.778	100.778	100.778	100.778	
51	282.745	282.745	282.745	282.745	282.745	282.742	282.64	280.417	250.47	140.853	110.92	108.697	108.595	108.592	108.592	108.592	108.592	108.592	
52	284.243	284.243	284.243	284.243	284.243	284.24	284.133	281.885	252.731	147.573	118.433	116.185	116.078	116.075	116.075	116.075	116.075	116.075	
53	285.612	285.612	285.612	285.612	285.612	285.608	285.496	283.23	254.888	153.825	125.498	123.231	123.119	123.115	123.115	123.115	123.115	123.115	
54	286.861	286.862	286.862	286.861	286.861	286.857	286.741	284.462	256.936	159.572	132.06	129.782	129.665	129.661	129.661	129.661	129.661	129.661	
55	288.003	288.003	288.003	288.003	288.002	287.998	287.877	285.593	258.87	164.819	138.11	135.826	135.705	135.7	135.7	135.7	135.7	135.7	
56	289.045	289.045	289.045	289.045	289.044	289.04	288.914	286.631	260.689	169.59	143.662	141.379	141.253	141.248	141.248	141.248	141.248	141.248	
57	289.996	289.996	289.996	289.996	289.996	289.991	289.861	287.585	262.393	173.921	148.743	146.467	146.337	146.332	146.332	146.332	146.332	146.332	
58	290.865	290.865	290.865	290.865	290.865	290.859	290.726	288.461	263.986	177.848	153.387	151.122	150.989	150.983	150.983	150.983	150.983	150.983	
59	291.658	291.658	291.658	291.658	291.658	291.652	291.515	289.268	265.471	181.408	157.626	155.378	155.241	155.235	155.235	155.235	155.235	155.235	
60	292.383	292.383	292.383	292.383	292.383	292.377	292.236	290.009	266.852	184.636	161.494	159.267	159.126	159.12	159.12	159.12	159.12	159.12	
61	293.044	293.044	293.044	293.044	293.044	293.038	292.894	290.693	268.135	187.564	165.021	162.819	162.676	162.669	162.669	162.669	162.669	162.669	
62	293.648	293.648	293.648	293.648	293.648	293.641	293.496	291.322	269.325	190.22	168.238	166.063	165.918	165.911	165.911	165.911	165.911	165.911	
63	294.2	294.2	294.2	294.2	294.2	294.193	294.045	291.901	270.427	192.629	171.17	169.026	168.878	168.871	168.871	168.871	168.871	168.871	
64	294.704	294.704	294.704	294.704	294.703	294.696	294.546	292.436	271.447	194.817	173.843	171.732	171.582	171.575	171.574	171.574	171.574	171.574	
65	295.164	295.164	295.164	295.164	295.163	295.156	295.004	292.928	272.389	196.803	176.279	174.202	174.051	174.043	174.043	174.043	174.043	174.043	
66	295.584	295.584	295.584	295.584	295.583	295.576	295.423	293.382	273.259	198.607	178.499	176.458	176.306	176.298	176.297	176.297	176.297	176.297	
67	295.967	295.967	295.967	295.967	295.967	295.959	295.805	293.801	274.062	200.246	180.522	178.518	178.364	178.356	178.356	178.356	178.356	178.356	
68	296.318	296.318	296.318	296.318	296.317	296.309	296.154	294.188	274.803	201.736	182.366	180.399	180.244	180.236	180.236	180.236	180.236	180.236	
69	296.637	296.637	296.637	296.637	296.637	296.628	296.474	294.544	275.486	203.09	184.046	182.116	181.961	181.952	181.952	181.952	181.952	181.952	
70	296.929	296.929	296.929	296.929	296.929	296.92	296.765	294.873	276.114	204.321	185.577	183.684	183.529	183.52	183.52	183.52	183.52	183.52	
71	297.196	297.196	297.196	297.196	297.196	297.186	297.032	295.176	276.693	205.44	186.972	185.115	184.961	184.951	184.951	184.951	184.951	184.951	
72	297.44	297.44	297.44	297.44	297.439	297.43	297.276	295.455	277.225	206.458	188.243	186.422	186.268	186.258	186.258	186.258	186.258	186.258	
73	297.662	297.662	297.662	297.662	297.662	297.652	297.499	295.713	277.715	207.384	189.401	187.615	187.462	187.452	187.451	187.451	187.451	187.451	
74	297.865	297.865	297.865	297.865	297.865	297.855	297.703	295.951	278.166	208.227	190.456	188.704	188.552	188.542	188.541	188.541	188.541	188.541	
75	298.05	298.05	298.05	298.05	298.05	298.04	297.889	296.17	278.579	208.993	191.417	189.698	189.547	189.537	189.536	189.536	189.536	189.536	
76	298.22	298.22	298.22	298.22	298.219	298.209	298.059	296.372	278.96	209.691	192.293	190.606	190.456	190.446	190.445	190.445	190.445	190.445	
77	298.374	298.374	298.374	298.374	298.374	298.364	298.215	296.558	279.309	210.326	193.092	191.434	191.286	191.276	191.275	191.275	191.275	191.275	
78	298.516	298.516	298.516	298.516	298.515	298.505	298.358	296.73	279.63	210.904	193.819	192.191	192.044	192.033	192.033	192.033	192.033	192.033	
79	298.644	298.645	298.645	298.644	298.644	298.633	298.488	296.888	279.925	211.43	194.481	192.881	192.736	192.725	192.725	192.725	192.725	192.725	
80	298.762	298.762	298.762	298.762	298.762	298.751	298.608	297.034	280.195	211.91	195.085	193.511	193.368	193.357	193.357	193.357	193.357	193.357	
81	298.87	298.87	298.87	298.87	298.869	298.858	298.717	297.169	280.443	212.346	195.635	194.086	193.945	193.934	193.934	193.934	193.934	193.934	
82	298.968	298.968	298.968	298.968	298.967	298.957	298.817	297.292	280.671	212.743	196.136	194.611	194.472	194.461	194.46	194.46	194.46	194.46	
83	299.058	299.058	299.058	299.058	299.057	299.046	298.908	297.406	280.879	213.105	196.593	195.091	194.953	194.942	194.942	194.942	194.942	194.942	
84	299.139	299.139	299.139	299.139	299.139	299.128	298.992	297.512	281.071	213.435	197.009	195.528	195.392	195.382	195.381	195.381	195.381	195.381	
85	299.214	299.214	299.214	299.214	299.213	299.203	299.069	297.608	281.247	213.735	197.388	195.927	195.793	195.783	195.782	195.782	195.782	195.782	
86	299.282	299.282	299.282	299.282	299.282	299.271	299.139	297.697	281.408	214.009	197.734	196.292	196.16	196.149	196.148	196.148	196.148	196.148	
87	299.345	299.345	299.345	299.345	299.344	299.333	299.203	297.779	281.555	214.258	198.049	196.624	196.494	196.484	196.483	196.483	196.483	196.483	
88	299.402	299.402	299.402	299.402	299.401	299.39	299.262	297.855	281.69	214.485	198.336	196.928	196.8	196.789	196.788	196.788	196.788	196.788	
89	299.454	299.454	299.454	299.454	299.453	299.442	299.316	297.924	281.814	214.692	198.597	197.205	197.079	197.068	197.067	197.067	197.067	197.067	
90	299.501	299.501	299.501	299.501	299.5	299.49	299.365	297.988	281.928	214.881	198.835	197.458	197.333	197.323	197.322	197.322	197.322	197.322	
91	299.544	299.544	299.544	299.544	299.544	299.533	299.411	298.047	282.032	215.053	199.053	197.688	197.566	197.555	197.555	197.555	197.555	197.555	
92	299.584	299.584	299.584	299.584	299.583	299.573	299.452	298.101	282.127	215.209	199.25	197.899	197.778	197.768	197.767	197.767	197.767	197.767	
93	299.62	299.62	299.62	299.62	299.619	299.609	299.49	298.151	282.215	215.352	199.431	198.091	197.972	197.962	197.961	197.961	197.961	197.961	
94	299.653	299.653	299.653	299.653	299.652	299.642	299.525	298.196	282.295	215.482	199.595	198.267	198.149	198.139	198.138	198.138	198.138	198.138	
95	299.683	299.683	299.683	299.683	299.682	299.672	299.556	298.238	282.368	215.601	199.745	198.427	198.311	198.3	198.3	198.3	198.3	198.3	
96	299.711	299.711	299.711	299.711	299.71	299.7	299.585	298.277	282.435	215.709	199.881	198.573	198.458	198.448	198.447	198.447	198.447	198.447	
97	299.736	299.736	299.736	299.736	299.735	299.725	299.612	298.313	282.497	215.807	200.006	198.706	198.593	198.583	198.582	198.582	198.582	198.582	
98	299.759	299.759	299.759	299.759	299.758	299.748	299.637	298.345	282.553	215.897	200.119	198.828	198.716	198.706	198.705	198.705	198.705	198.705	
99	299.78	299.78	299.78	299.78	299.779	299.769	299.659	298.375	282.604	215.979	200.223	198.939	198.828	198.819	198.818	198.818	198.818	198.818	
100	299.799	299.799	299.799	299.799	299.798	299.789	299.68	298.403	282.652	216.053	200.317	199.04	198.931	198.921	198.921	198.92	198.92	198.92	
101	299.816	299.816	299.816	299.816	299.816	299.806	299.698	298.428	282.695	216.122	200.403	199.132	199.024	199.015	199.014	199.014	199.014	199.014	
102	299.832	299.832	299.832	299.832	299.831	299.822	299.716	298.452	282.734	216.184	200.481	199.217	199.11	199.101	199.1	199.1	199.1	199.1	
103	299.847	299.847	299.847	299.847	299.846	299.837	299.731	298.473	282.77	216.24	200.552	199.294	199.188	199.179	199.178	199.178	199.178	199.178	
104	299.86	299.86	299.86	299.86	299.859	299.85	299.746	298.493	282.804	216.292	200.617	199.364	199.259	199.25	199.249	199.249	199.249	199.249	
105	299.872	299.872	299.872	299.872	299.871	299.862	299.759	298.511	282.834	216.339	200.677	199.428	199.324	199.315	199.315	199.315	199.315	199.315	
106	299.883	299.883	299.883	299.883	299.883	299.874	299.771	298.527	282.862	216.382	200.731	199.486	199.384	199.375	199.374	199.374	199.374	199.374	
107	299.893	299.894	299.894	299.894	299.893	299.884	299.782	298.543	282.887	216.421	200.78	199.54	199.438	199.429	199.429	199.429	199.429	199.428	
108	299.903	299.903	299.903	299.903	299.902	299.893	299.793	298.557	282.91	216.456	200.825	199.588	199.488	199.479	199.478	199.478	199.478	199.478	
109	299.911	299.911	299.911	299.911	299.91	299.902	299.802	298.569	282.931	216.489	200.866	199.633	199.533	199.524	199.524	199.523	199.523	199.523	
110	299.919	299.919	299.919	299.919	299.918	299.91	299.811	298.581	282.951	216.519	200.903	199.673	199.574	199.566	199.565	199.565	199.565	199.565	
111	299.926	299.926	299.926	299.926	299.925	299.917	299.818	298.592	282.969	216.546	200.937	199.71	199.612	199.603	199.603	199.603	199.603	199.603	
112	299.932	299.932	299.932	299.932	299.932	299.923	299.826	298.602	282.985	216.57	200.968	199.744	199.646	199.638	199.637	199.637	199.637	199.637	
113	299.938	299.938	299.938	299.938	299.938	299.929	299.832	298.611	283	216.593	200.996	199.775	199.678	199.669	199.669	199.669	199.669	199.669	
114	299.944	299.944	299.944	299.944	299.943	299.935	299.838	298.619	283.013	216.613	201.022	199.803	199.706	199.698	199.698	199.697	199.697	199.697	
115	299.949	299.949	299.949	299.949	299.948	299.94	299.844	298.627	283.026	216.632	201.046	199.829	199.733	199.724	199.724	199.724	199.724	199.724	
116	299.953	299.953	299.953	299.953	299.952	299.944	299.849	298.634	283.037	216.649	201.067	199.852	199.756	199.748	199.748	199.748	199.748	199.748	
117	299.957	299.957	299.957	299.957	299.956	299.948	299.854	298.641	283.048	216.665	201.087	199.873	199.778	199.77	199.77	199.77	199.77	199.77	
118	299.961	299.961	299.961	299.961	299.96	299.952	299.858	298.646	283.057	216.679	201.104	199.893	199.798	199.79	199.79	199.79	199.79	199.79	
119	299.964	299.964	299.964	299.964	299.963	299.956	299.862	298.652	283.066	216.692	201.121	199.91	199.816	199.809	199.808	199.808	199.808	199.808	
120	299.967	299.967	299.967	299.967	299.967	299.959	299.865	298.657	283.074	216.704	201.136	199.927	199.833	199.825	199.825	199.825	199.825	199.825	
121	299.97	299.97	299.97	299.97	299.969	299.962	299.869	298.661	283.081	216.715	201.149	199.941	199.848	199.841	199.84	199.84	199.84	199.84	
122	299.973	299.973	299.973	299.973	299.972	299.964	299.872	298.666	283.088	216.724	201.161	199.955	199.862	199.854	199.854	199.854	199.854	199.854	
123	299.975	299.975	299.975	299.975	299.974	299.967	299.874	298.669	283.094	216.733	201.173	199.967	199.875	199.867	199.867	199.866	199.866	199.866	
124	299.977	299.977	299.977	299.977	299.977	299.969	299.877	298.673	283.1	216.742	201.183	199.979	199.886	199.879	199.878	199.878	199.878	199.878	
125	299.979	299.979	299.979	299.979	299.979	299.971	299.879	298.676	283.105	216.749	201.192	199.989	199.897	199.889	199.889	199.889	199.889	199.889	
126	299.981	299.981	299.981	299.981	299.98	299.973	299.881	298.679	283.109	216.756	201.201	199.998	199.906	199.899	199.898	199.898	199.898	199.898	
127	299.983	299.983	299.983	299.983	299.982	299.975	299.883	298.682	283.114	216.762	201.208	200.007	199.915	199.908	199.907	199.907	199.907	199.907	
128	299.984	299.984	299.984	299.984	299.984	299.976	299.885	298.684	283.117	216.768	201.216	200.014	199.923	199.916	199.915	199.915	199.915	199.915	
129	299.986	299.986	299.986	299.986	299.985	299.978	299.887	298.687	283.121	216.773	201.222	200.022	199.93	199.923	199.923	199.923	199.923	199.923	
130	299.987	299.987	299.987	299.987	299.986	299.979	299.888	298.689	283.124	216.778	201.228	200.028	199.937	199.93	199.929	199.929	199.929	199.929	
131	299.988	299.988	299.988	299.988	299.987	299.98	299.89	298.691	283.127	216.782	201.233	200.034	199.943	199.936	199.936	199.935	199.935	199.935	
132	299.989	299.989	299.989	299.989	299.988	299.981	299.891	298.692	283.13	216.786	201.238	200.039	199.949	199.942	199.941	199.941	199.941	199.941	
133	299.99	299.99	299.99	299.99	299.989	299.982	299.892	298.694	283.132	216.789	201.243	200.044	199.954	199.947	199.946	199.946	199.946	199.946	
134	299.991	299.991	299.991	299.991	299.99	299.983	299.893	298.696	283.135	216.793	201.247	200.049	199.959	199.951	199.951	199.951	199.951	199.951	
135	299.992	299.992	299.992	299.992	299.991	299.984	299.894	298.697	283.137	216.796	201.25	200.053	199.963	199.956	199.955	199.955	199.955	199.955	
136	299.992	299.992	299.992	299.992	299.992	299.985	299.895	298.698	283.139	216.798	201.254	200.057	199.967	199.96	199.959	199.959	199.959	199.959	
137	299.993	299.993	299.993	299.993	299.992	299.985	299.896	298.699	283.14	216.801	201.257	200.06	199.97	199.963	199.963	199.963	199.963	199.963	
138	299.994	299.994	299.994	299.994	299.993	299.986	299.896	298.7	283.142	216.803	201.26	200.063	199.973	199.966	199.966	199.966	199.966	199.966	
139	299.994	299.994	299.994	299.994	299.994	299.987	299.897	298.701	283.143	216.805	201.262	200.066	199.976	199.969	199.969	199.969	199.969	199.969	
140	299.995	299.995	299.995	299.995	299.994	299.987	299.898	298.702	283.145	216.807	201.265	200.069	199.979	199.972	199.972	199.972	199.972	199.971	
141	299.995	299.995	299.995	299.995	299.995	299.988	299.898	298.703	283.146	216.809	201.267	200.071	199.981	199.975	199.974	199.974	199.974	199.974	
142	299.996	299.996	299.996	299.996	299.995	299.988	299.899	298.704	283.147	216.81	201.269	200.073	199.984	199.977	199.976	199.976	199.976	199.976	
143	299.996	299.996	299.996	299.996	299.995	299.989	299.899	298.704	283.148	216.812	201.27	200.075	199.986	199.979	199.978	199.978	199.978	199.978	
144	299.996	299.996	299.996	299.996	299.996	299.989	299.9	298.705	283.149	216.813	201.272	200.077	199.988	199.981	199.98	199.98	199.98	199.98	
145	299.997	299.997	299.997	299.997	299.996	299.989	299.9	298.705	283.15	216.814	201.273	200.078	199.989	199.982	199.982	199.982	199.982	199.982	
146	299.997	299.997	299.997	299.997	299.996	299.989	299.9	298.706	283.151	216.815	201.275	200.08	199.991	199.984	199.984	199.984	199.984	199.983	
147	299.997	299.997	299.997	299.997	299.997	299.99	299.901	298.706	283.151	216.816	201.276	200.081	199.992	199.985	199.985	199.985	199.985	199.985	
148	299.997	299.998	299.997	299.997	299.997	299.99	299.901	298.707	283.152	216.817	201.277	200.083	199.994	199.987	199.986	199.986	199.986	199.986	
149	299.998	299.998	299.998	299.998	299.997	299.99	299.901	298.707	283.153	216.818	201.278	200.084	199.995	199.988	199.988	199.987	199.987	199.987	
150	299.998	299.998	299.998	299.998	299.997	299.991	299.902	298.708	283.153	216.819	201.279	200.085	199.996	199.989	199.989	199.989	199.989	199.989	
151	299.998	299.998	299.998	299.998	299.997	299.991	299.902	298.708	283.154	216.82	201.28	200.086	199.997	199.99	199.99	199.99	199.99	199.99	
152	299.998	299.998	299.998	299.998	299.998	299.991	299.902	298.708	283.154	216.82	201.281	200.087	199.998	199.991	199.991	199.99	199.99	199.99	
153	299.998	299.999	299.998	299.998	299.998	299.991	299.902	298.709	283.155	216.821	201.281	200.087	199.999	199.992	199.991	199.991	199.991	199.991	
154	299.999	299.999	299.999	299.999	299.998	299.991	299.902	298.709	283.155	216.821	201.282	200.088	199.999	199.993	199.992	199.992	199.992	199.992	
155	299.999	299.999	299.999	299.999	299.998	299.991	299.903	298.709	283.155	216.822	201.283	200.089	200	199.993	199.993	199.993	199.993	199.993	
156	299.999	299.999	299.999	299.999	299.998	299.991	299.903	298.709	283.156	216.822	201.283	200.089	200.001	199.994	199.993	199.993	199.993	199.993	
157	299.999	299.999	299.999	299.999	299.998	299.992	299.903	298.709	283.156	216.823	201.284	200.09	200.001	199.994	199.994	199.994	199.994	199.994	
158	299.999	299.999	299.999	299.999	299.998	299.992	299.903	298.71	283.156	216.823	201.284	200.09	200.002	199.995	199.995	199.995	199.995	199.994	
159	299.999	299.999	299.999	299.999	299.998	299.992	299.903	298.71	283.156	216.823	201.285	200.091	200.002	199.995	199.995	199.995	199.995	199.995	
160	299.999	299.999	299.999	299.999	299.999	299.992	299.903	298.71	283.157	216.824	201.285	200.091	200.003	199.996	199.995	199.995	199.995	199.995	
161	299.999	299.999	299.999	299.999	299.999	299.992	299.903	298.71	283.157	216.824	201.285	200.092	200.003	199.996	199.996	199.996	199.996	199.996	
162	299.999	299.999	299.999	299.999	299.999	299.992	299.903	298.71	283.157	216.824	201.286	200.092	200.003	199.997	199.996	199.996	199.996	199.996	
163	299.999	300	299.999	299.999	299.999	299.992	299.904	298.71	283.157	216.824	201.286	200.092	200.004	199.997	199.997	199.997	199.997	199.996	
164	299.999	300	299.999	299.999	299.999	299.992	299.904	298.711	283.157	216.825	201.286	200.093	200.004	199.997	199.997	199.997	199.997	199.997	
165	299.999	300	300	300	299.999	299.992	299.904	298.711	283.157	216.825	201.286	200.093	200.004	199.998	199.997	199.997	199.997	199.997	
166	300	300	300	300	299.999	299.992	299.904	298.711	283.158	216.825	201.287	200.093	200.004	199.998	199.997	199.997	199.997	199.997	
167	300	300	300	300	299.999	299.992	299.904	298.711	283.158	216.825	201.287	200.093	200.005	199.998	199.998	199.998	199.998	199.998	
168	300	300	300	300	299.999	299.992	299.904	298.711	283.158	216.825	201.287	200.094	200.005	199.998	199.998	199.998	199.998	199.998	
169	300	300	300	300	299.999	299.993	299.904	298.711	283.158	216.825	201.287	200.094	200.005	199.998	199.998	199.998	199.998	199.998	
170	300	300	300	300	299.999	299.993	299.904	298.711	283.158	216.826	201.287	200.094	200.005	199.999	199.998	199.998	199.998	199.998	
171	300	300	300	300	299.999	299.993	299.904	298.711	283.158	216.826	201.288	200.094	200.005	199.999	199.998	199.998	199.998	199.998	
